Fecha,Invernadero,Temperatura,Humedad,CO2,N,P,K,Conductividad,Humedad_Suelo,pH,Luz_Ambiental
2024-11-08 22:26:24.268435,Invernadero_4,14.19,20.66,16.98,24.55,14.31,18.23,25.24,12.98,18.66,10.32
2024-11-09 02:26:24.268435,Invernadero_1,24.53,22.23,23.63,25.84,28.11,15.15,27.37,14.07,14.93,22.75
2024-11-09 02:26:24.268435,Invernadero_2,24.41,12.01,24.51,14.31,23.97,27.49,29.38,17.42,19.25,22.72
2024-11-09 02:26:24.268435,Invernadero_3,14.21,13.95,21.37,14.95,10.9,20.19,11.53,11.42,12.24,20.03
2024-11-09 02:26:24.268435,Invernadero_4,28.98,23.77,23.2,29.21,12.93,24.78,27.33,11.36,11.72,12.47
2024-11-09 06:26:24.268435,Invernadero_1,28.11,10.47,17.21,13.14,14.57,29.69,10.32,24.05,21.17,19.37
2024-11-09 06:26:24.268435,Invernadero_2,16.08,22.9,19.14,10.58,29.57,22.25,12.3,23.68,19.07,29.06
2024-11-09 06:26:24.268435,Invernadero_3,18.45,29.88,20.45,18.7,26.51,15.93,22.55,12.53,29.34,25.51
2024-11-09 06:26:24.268435,Invernadero_4,15.55,12.71,17.59,12.09,22.73,18.37,27.24,14.94,22.16,12.01
2024-11-09 10:26:24.268435,Invernadero_1,28.05,24.95,20.79,15.05,23.3,18.99,29.72,29.9,21.99,20.23
2024-11-09 10:26:24.268435,Invernadero_2,15.13,10.81,28.04,27.69,10.79,16.07,10.6,14.5,17.19,24.76
2024-11-09 10:26:24.268435,Invernadero_3,28.23,26.36,25.06,16.45,26.19,16.43,24.9,26.54,26.23,14.58
2024-11-09 10:26:24.268435,Invernadero_4,21.83,21.48,18.23,23.81,15.4,27.96,24.22,29.62,20.48,23.91
2024-11-09 14:26:24.268435,Invernadero_1,13.59,26.16,25.2,20.85,17.08,13.83,13.51,21.74,15.36,21.43
2024-11-09 14:26:24.268435,Invernadero_2,11.86,14.58,20.83,10.16,28.27,20.57,23.42,10.82,16.01,16.88
2024-11-09 14:26:24.268435,Invernadero_3,19.89,29.39,29.72,19.54,28.26,17.22,19.57,20.43,28.63,12.91
2024-11-09 14:26:24.268435,Invernadero_4,18.31,16.81,14.41,23.72,23.83,11.62,28.04,29.52,15.4,16.14
2024-11-09 18:26:24.268435,Invernadero_1,16.15,23.02,24.55,23.08,16.38,14.06,21.21,17.45,28.75,18.73
2024-11-09 18:26:24.268435,Invernadero_2,20.36,17.88,11.69,26.98,10.64,17.44,19.28,13.24,22.23,10.32
2024-11-09 18:26:24.268435,Invernadero_3,22.75,12.69,26.03,27.3,22.63,17.65,16.19,11.84,15.02,27.53
2024-11-09 18:26:24.268435,Invernadero_4,16.23,28.74,29.69,28.72,11.43,20.87,18.13,14.58,12.56,26.9
2024-11-09 22:26:24.268435,Invernadero_1,27.98,15.68,24.33,13.32,22.46,28.3,16.74,22.2,23.92,18.2
2024-11-09 22:26:24.268435,Invernadero_2,26.19,27.12,19.08,16.66,29.82,15.8,10.57,19.49,11.97,16.53
2024-11-09 22:26:24.268435,Invernadero_3,26.77,17.5,24.07,22.95,21.49,19.15,16.2,21.15,28.62,16.62
2024-11-09 22:26:24.268435,Invernadero_4,11.21,13.57,14.94,17.39,29.69,19.81,13.43,26.02,27.36,28.14
2024-11-10 02:26:24.268435,Invernadero_1,22.61,25.62,26.38,20.21,22.27,17.4,19.94,24.06,10.6,24.19
2024-11-10 02:26:24.268435,Invernadero_2,12.55,23.95,17.15,19.3,16.58,11.29,10.44,15.32,17.66,26.63
2024-11-10 02:26:24.268435,Invernadero_3,22.15,25.35,27.83,28.52,10.7,27.14,25.81,26.88,28.44,19.78
2024-11-10 02:26:24.268435,Invernadero_4,21.7,17.39,16.08,17.29,16.86,29.34,12.14,12.37,20.03,18.42
2024-11-10 06:26:24.268435,Invernadero_1,19.44,15.31,23.54,21.06,23.66,22.37,17.54,25.23,10.73,17.43
2024-11-10 06:26:24.268435,Invernadero_2,11.67,10.53,21.07,15.94,14.78,28.28,17.83,10.84,15.6,19.23
2024-11-10 06:26:24.268435,Invernadero_3,29.48,22.98,16.95,21.25,19.81,25.56,24.04,21.69,29.61,20.62
2024-11-10 06:26:24.268435,Invernadero_4,13.21,15.89,28.13,27.13,19.59,17.1,15.36,24.25,21.32,13.36
2024-11-10 10:26:24.268435,Invernadero_1,22.05,13.6,11.02,24.83,18.28,24.81,19.0,19.85,24.7,19.24
2024-11-10 10:26:24.268435,Invernadero_2,20.61,13.06,10.24,22.55,17.62,28.47,13.74,19.92,28.44,16.42
2024-11-10 10:26:24.268435,Invernadero_3,27.69,17.88,10.05,27.26,13.83,12.35,26.52,18.81,26.13,21.55
2024-11-10 10:26:24.268435,Invernadero_4,29.93,12.51,12.83,28.74,13.41,10.29,17.99,11.72,14.5,24.04
2024-11-10 14:26:24.268435,Invernadero_1,26.75,15.77,15.19,14.28,21.92,22.62,16.28,18.87,18.83,26.06
2024-11-10 14:26:24.268435,Invernadero_2,20.99,24.86,10.85,29.63,25.11,14.53,25.31,18.46,12.65,19.0
2024-11-10 14:26:24.268435,Invernadero_3,11.42,27.84,14.4,15.72,29.73,16.43,17.56,16.51,12.42,19.5
2024-11-10 14:26:24.268435,Invernadero_4,19.68,28.96,24.96,14.26,26.12,24.24,24.84,28.34,19.38,23.32
2024-11-10 18:26:24.268435,Invernadero_1,15.27,27.02,24.24,26.06,24.68,20.01,17.91,17.61,24.41,29.22
2024-11-10 18:26:24.268435,Invernadero_2,27.25,14.18,21.71,22.85,15.0,28.8,13.88,10.74,17.97,25.92
2024-11-10 18:26:24.268435,Invernadero_3,15.84,16.33,25.41,23.82,23.21,12.97,27.89,27.43,22.9,18.63
2024-11-10 18:26:24.268435,Invernadero_4,13.59,15.5,13.23,10.89,22.98,23.33,28.33,24.49,21.17,23.03
2024-11-10 22:26:24.268435,Invernadero_1,27.14,18.57,28.67,22.18,11.9,28.11,13.38,14.36,27.19,18.04
2024-11-10 22:26:24.268435,Invernadero_2,21.69,28.59,19.67,20.07,10.13,23.65,17.01,29.82,16.77,15.53
2024-11-10 22:26:24.268435,Invernadero_3,15.18,24.05,29.73,19.64,15.97,11.19,20.19,25.99,10.25,11.38
2024-11-10 22:26:24.268435,Invernadero_4,11.82,12.16,25.74,13.79,25.74,22.92,19.1,13.24,28.65,16.23
2024-11-11 02:26:24.268435,Invernadero_1,14.86,15.13,15.27,13.67,28.44,14.26,26.49,14.75,25.54,17.5
2024-11-11 02:26:24.268435,Invernadero_2,18.88,17.01,17.16,24.43,12.78,24.0,26.89,10.46,14.01,27.67
2024-11-11 02:26:24.268435,Invernadero_3,16.13,13.1,29.24,11.15,21.81,12.73,26.17,13.16,27.41,14.41
2024-11-11 02:26:24.268435,Invernadero_4,21.45,22.39,12.44,20.7,22.87,11.43,25.27,26.77,16.34,10.37
2024-11-11 06:26:24.268435,Invernadero_1,10.02,27.43,29.61,25.12,18.52,10.15,20.23,19.82,21.32,23.96
2024-11-11 06:26:24.268435,Invernadero_2,23.17,16.65,13.25,14.18,13.3,23.37,29.54,23.23,12.06,17.32
2024-11-11 06:26:24.268435,Invernadero_3,26.72,14.26,16.86,17.19,23.8,16.44,10.08,25.69,26.14,29.42
2024-11-11 06:26:24.268435,Invernadero_4,29.68,25.94,16.61,17.79,11.65,23.12,22.53,27.07,14.0,22.99
2024-11-11 10:26:24.268435,Invernadero_1,20.7,28.23,14.34,29.67,25.94,22.61,28.52,23.29,23.06,25.52
2024-11-11 10:26:24.268435,Invernadero_2,19.4,10.56,24.51,23.49,22.12,22.73,19.9,11.02,21.47,11.12
2024-11-11 10:26:24.268435,Invernadero_3,28.11,29.73,25.25,10.95,24.44,23.35,15.6,29.1,13.93,14.81
2024-11-11 10:26:24.268435,Invernadero_4,11.55,28.92,20.16,25.89,18.88,22.91,19.65,22.23,13.01,15.98
2024-11-11 14:26:24.268435,Invernadero_1,10.66,16.38,26.71,21.94,12.03,19.55,24.47,18.44,25.31,19.38
2024-11-11 14:26:24.268435,Invernadero_2,10.14,29.19,25.62,19.83,13.28,20.8,27.17,11.78,14.89,21.97
2024-11-11 14:26:24.268435,Invernadero_3,12.83,29.84,14.54,18.03,14.12,10.91,26.62,15.04,12.85,19.63
2024-11-11 14:26:24.268435,Invernadero_4,21.77,13.62,15.02,13.21,29.76,22.64,14.92,21.44,27.08,10.09
2024-11-11 18:26:24.268435,Invernadero_1,13.34,12.85,29.13,10.64,10.64,18.15,24.52,14.0,12.78,12.93
2024-11-11 18:26:24.268435,Invernadero_2,13.18,11.69,15.0,28.69,18.89,20.36,19.89,27.16,28.03,17.99
2024-11-11 18:26:24.268435,Invernadero_3,26.32,26.45,18.58,27.92,16.85,24.78,26.97,19.82,25.11,20.45
2024-11-11 18:26:24.268435,Invernadero_4,12.08,12.63,10.12,25.54,26.74,13.32,16.75,27.71,10.24,20.39
2024-11-11 22:26:24.268435,Invernadero_1,19.2,20.48,16.19,15.8,17.94,24.14,21.8,25.38,12.08,29.69
2024-11-11 22:26:24.268435,Invernadero_2,11.88,14.13,17.1,26.51,22.81,29.76,23.48,11.96,10.04,20.36
2024-11-11 22:26:24.268435,Invernadero_3,21.94,11.92,27.87,15.15,24.04,18.96,29.27,16.53,25.05,16.77
2024-11-11 22:26:24.268435,Invernadero_4,22.82,12.11,27.95,12.95,20.08,20.7,11.68,23.12,21.04,27.28
2024-11-12 02:26:24.268435,Invernadero_1,10.71,13.7,10.96,24.83,13.79,22.93,24.8,11.94,21.9,23.15
2024-11-12 02:26:24.268435,Invernadero_2,20.77,16.02,23.13,19.63,26.39,11.0,13.13,29.57,10.18,24.23
2024-11-12 02:26:24.268435,Invernadero_3,18.12,21.47,27.75,20.86,18.78,15.17,24.26,27.63,14.19,13.49
2024-11-12 02:26:24.268435,Invernadero_4,26.22,17.4,11.0,26.9,15.79,10.66,11.26,15.61,18.01,23.68
2024-11-12 06:26:24.268435,Invernadero_1,14.84,22.61,26.25,21.17,20.85,18.59,23.98,24.25,10.78,19.68
2024-11-12 06:26:24.268435,Invernadero_2,17.09,22.22,14.57,27.83,25.18,16.3,23.05,14.73,26.42,20.74
2024-11-12 06:26:24.268435,Invernadero_3,12.94,23.59,21.99,24.46,15.12,28.37,27.04,26.2,18.27,21.76
2024-11-12 06:26:24.268435,Invernadero_4,22.27,29.09,24.52,13.87,25.54,23.58,21.92,16.2,11.31,25.2
2024-11-12 10:26:24.268435,Invernadero_1,10.97,27.87,29.48,11.85,25.37,19.99,18.1,28.98,20.23,20.0
2024-11-12 10:26:24.268435,Invernadero_2,21.5,27.77,26.24,21.97,24.95,14.79,12.12,23.44,20.02,22.33
2024-11-12 10:26:24.268435,Invernadero_3,24.85,16.55,11.93,14.43,12.55,24.85,17.26,18.42,15.75,11.71
2024-11-12 10:26:24.268435,Invernadero_4,10.61,11.57,18.82,22.69,26.99,20.84,21.43,15.24,14.19,26.88
2024-11-12 14:26:24.268435,Invernadero_1,12.97,16.26,28.79,20.74,17.29,26.29,19.61,13.36,11.37,20.2
2024-11-12 14:26:24.268435,Invernadero_2,19.18,23.88,23.5,15.45,21.4,19.3,15.0,11.03,20.35,26.44
2024-11-12 14:26:24.268435,Invernadero_3,19.43,24.65,14.44,25.4,19.37,19.98,19.9,28.16,20.27,18.63
2024-11-12 14:26:24.268435,Invernadero_4,13.07,27.29,25.82,10.93,14.32,10.31,19.58,27.3,26.9,14.38
2024-11-12 18:26:24.268435,Invernadero_1,27.78,13.15,18.68,29.7,19.64,18.14,27.59,18.17,13.09,24.78
2024-11-12 18:26:24.268435,Invernadero_2,11.73,17.83,23.04,19.18,26.63,25.51,18.42,21.31,15.99,19.24
2024-11-12 18:26:24.268435,Invernadero_3,25.43,23.88,19.73,26.63,19.61,29.48,29.31,11.32,14.94,25.0
2024-11-12 18:26:24.268435,Invernadero_4,24.08,13.76,22.02,15.81,13.25,26.45,27.93,15.45,15.2,27.43
2024-11-12 22:26:24.268435,Invernadero_1,28.42,19.19,21.08,24.92,17.78,13.27,17.71,23.08,13.05,26.28
2024-11-12 22:26:24.268435,Invernadero_2,22.29,19.78,17.48,11.04,12.82,21.24,18.64,21.84,25.16,14.8
2024-11-12 22:26:24.268435,Invernadero_3,19.64,14.13,24.36,26.12,24.58,11.94,15.78,10.06,20.79,17.06
2024-11-12 22:26:24.268435,Invernadero_4,29.19,28.05,10.47,15.98,18.03,26.24,10.21,17.95,28.12,23.07
2024-11-13 02:26:24.268435,Invernadero_1,12.19,20.37,27.98,20.54,17.68,13.37,22.48,20.19,13.1,10.37
2024-11-13 02:26:24.268435,Invernadero_2,14.48,25.12,17.03,27.95,12.96,15.43,15.59,21.2,17.84,27.31
2024-11-13 02:26:24.268435,Invernadero_3,24.23,29.54,11.92,21.9,27.13,10.09,14.82,16.43,24.19,23.49
2024-11-13 02:26:24.268435,Invernadero_4,15.22,22.83,14.43,16.56,23.88,22.69,12.1,26.04,17.99,23.67
2024-11-13 06:26:24.268435,Invernadero_1,24.21,25.63,14.3,21.99,17.08,16.67,15.22,13.84,17.8,28.16
2024-11-13 06:26:24.268435,Invernadero_2,14.4,24.07,15.93,29.91,22.68,29.93,11.19,27.77,27.95,24.92
2024-11-13 06:26:24.268435,Invernadero_3,26.73,18.67,27.38,11.67,15.12,23.12,18.96,28.48,15.67,12.35
2024-11-13 06:26:24.268435,Invernadero_4,18.81,17.81,28.17,11.79,20.72,19.74,25.11,19.42,18.14,12.72
2024-11-13 10:26:24.268435,Invernadero_1,14.27,28.63,20.68,10.01,21.79,13.63,16.83,14.88,11.16,18.71
2024-11-13 10:26:24.268435,Invernadero_2,26.7,19.33,11.88,19.99,10.51,18.85,12.14,19.89,18.19,27.17
2024-11-13 10:26:24.268435,Invernadero_3,28.54,21.63,12.82,17.53,10.56,24.62,16.46,17.08,11.4,10.18
2024-11-13 10:26:24.268435,Invernadero_4,16.85,23.04,16.29,15.02,11.32,29.9,25.57,26.84,20.34,15.67
2024-11-13 14:26:24.268435,Invernadero_1,11.79,29.98,21.52,15.06,14.47,11.45,25.34,20.1,23.45,22.59
2024-11-13 14:26:24.268435,Invernadero_2,16.32,11.71,18.88,13.33,19.3,21.78,22.11,22.34,23.16,28.64
2024-11-13 14:26:24.268435,Invernadero_3,29.43,24.92,25.9,25.28,10.22,13.24,20.57,25.55,23.31,29.13
2024-11-13 14:26:24.268435,Invernadero_4,27.8,13.18,26.06,22.73,15.78,11.78,16.43,18.95,13.24,28.5
2024-11-13 18:26:24.268435,Invernadero_1,17.0,27.14,17.87,10.97,28.86,18.25,10.45,21.31,23.57,25.61
2024-11-13 18:26:24.268435,Invernadero_2,24.26,23.08,18.39,20.73,13.9,10.48,25.8,21.81,24.3,22.33
2024-11-13 18:26:24.268435,Invernadero_3,24.07,14.59,29.61,16.12,10.75,15.27,11.1,20.15,13.42,19.43
2024-11-13 18:26:24.268435,Invernadero_4,24.19,11.84,28.25,14.46,19.88,24.0,17.4,19.1,25.25,17.04
2024-11-13 22:26:24.268435,Invernadero_1,18.03,17.55,13.25,20.65,28.45,28.04,10.32,12.91,13.67,22.32
2024-11-13 22:26:24.268435,Invernadero_2,12.11,21.58,23.68,25.23,24.96,28.43,11.24,23.58,11.39,12.53
2024-11-13 22:26:24.268435,Invernadero_3,10.56,13.93,11.75,23.87,28.63,28.0,23.92,14.89,17.37,25.05
2024-11-13 22:26:24.268435,Invernadero_4,13.23,11.49,22.75,19.31,14.66,27.43,23.4,11.78,18.04,24.04
2024-11-14 02:26:24.268435,Invernadero_1,24.55,25.91,15.72,24.95,11.21,16.57,11.64,21.33,17.41,19.71
2024-11-14 02:26:24.268435,Invernadero_2,15.53,20.52,21.65,27.56,17.49,25.07,27.64,29.8,15.67,28.92
2024-11-14 02:26:24.268435,Invernadero_3,22.58,20.76,14.57,28.97,28.57,18.36,16.15,13.38,27.06,28.31
2024-11-14 02:26:24.268435,Invernadero_4,17.9,22.86,29.59,13.74,10.97,12.56,27.53,19.4,28.25,19.43
2024-11-14 06:26:24.268435,Invernadero_1,24.38,25.12,20.15,26.81,23.55,13.45,16.45,24.59,20.79,13.93
2024-11-14 06:26:24.268435,Invernadero_2,12.34,15.99,23.47,15.81,29.35,26.89,22.89,24.86,29.89,17.65
2024-11-14 06:26:24.268435,Invernadero_3,23.23,19.12,26.4,26.74,18.01,29.12,11.51,10.92,27.16,17.2
2024-11-14 06:26:24.268435,Invernadero_4,16.58,12.83,10.25,11.68,26.77,23.41,13.54,24.45,16.29,19.73
2024-11-14 10:26:24.268435,Invernadero_1,11.22,27.51,20.21,15.82,15.88,23.84,10.11,11.76,16.06,20.29
2024-11-14 10:26:24.268435,Invernadero_2,26.56,15.13,23.25,27.84,13.11,12.47,25.51,15.44,25.45,12.32
2024-11-14 10:26:24.268435,Invernadero_3,24.08,29.55,12.58,26.63,19.43,28.16,23.69,28.56,19.28,17.43
2024-11-14 10:26:24.268435,Invernadero_4,13.45,26.77,21.91,18.3,22.1,23.54,27.94,17.5,22.27,24.95
2024-11-14 14:26:24.268435,Invernadero_1,28.03,28.99,20.46,24.03,22.12,27.69,21.43,10.06,21.5,15.89
2024-11-14 14:26:24.268435,Invernadero_2,14.89,11.47,25.15,24.61,12.74,26.39,22.56,28.38,12.33,20.67
2024-11-14 14:26:24.268435,Invernadero_3,22.53,14.98,11.59,27.35,21.78,22.82,23.75,25.66,12.86,17.82
2024-11-14 14:26:24.268435,Invernadero_4,23.29,18.69,17.86,20.16,16.16,29.22,27.43,11.06,14.02,20.17
2024-11-14 18:26:24.268435,Invernadero_1,13.89,17.71,29.81,19.44,15.76,26.59,26.25,17.96,15.23,16.56
2024-11-14 18:26:24.268435,Invernadero_2,27.13,15.13,26.64,10.56,11.3,15.1,15.76,10.42,12.8,23.08
2024-11-14 18:26:24.268435,Invernadero_3,11.1,17.26,12.87,29.75,24.31,11.14,14.2,25.07,17.44,16.13
2024-11-14 18:26:24.268435,Invernadero_4,29.94,12.46,19.32,11.74,15.92,17.73,26.87,15.84,14.88,16.79
